121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:11:24:773,radio,4,short,high,command_correct,Madison Station,NA,NA,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:11:33:811,radio,4,short,high,confirm_correct,Madison Station,NA,NA,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:11:34:316,radio,4,short,high,catch_sys_error,Madison Station,NA,NA,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:11:42:086,radio,4,short,high,command_correct,Madison Station,NA,NA,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:11:49:984,radio,4,short,high,confirm_correct,Madison Station,NA,NA,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:11:50:033,radio,5,short,high,next_task,Hot AC,NA,NA,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:11:57:025,radio,5,short,high,command_correct,Hot AC,NA,NA,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:12:04:788,radio,5,short,high,confirm_correct,Hot AC,NA,NA,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:12:05:291,radio,5,short,high,catch_sys_error,Hot AC,NA,NA,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:12:12:052,radio,5,short,high,command_correct,Hot AC,NA,NA,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:12:19:950,radio,5,short,high,confirm_correct,Hot AC,NA,NA,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:12:20:139,radio,6,short,high,next_task,Community Rock,NA,NA,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:12:27:335,radio,6,short,high,command_correct,Community Rock,NA,NA,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:12:36:075,radio,6,short,high,confirm_correct,Community Rock,NA,NA,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:12:36:578,radio,6,short,high,catch_sys_error,Community Rock,NA,NA,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:12:43:640,radio,6,short,high,command_correct,Community Rock,NA,NA,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:12:52:142,radio,6,short,high,confirm_correct,Community Rock,NA,NA,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:12:52:203,radio,7,short,high,next_task,Family Station,NA,NA,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:12:59:633,radio,7,short,high,command_correct,Family Station,NA,NA,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:13:08:652,radio,7,short,high,confirm_correct,Family Station,NA,NA,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:13:09:158,radio,7,short,high,catch_sys_error,Family Station,NA,NA,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:13:15:809,radio,7,short,high,command_correct,Family Station,NA,NA,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:13:23:909,radio,7,short,high,confirm_correct,Family Station,NA,NA,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:13:24:092,radio,8,short,low,next_task,American Radio,NA,NA,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:13:31:517,radio,8,short,low,command_correct,American Radio,NA,NA,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:13:40:259,radio,8,short,low,confirm_correct,American Radio,NA,NA,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:13:40:321,radio,9,short,low,next_task,Health Station,NA,NA,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:13:47:587,radio,9,short,low,command_correct,Health Station,NA,NA,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:13:54:696,radio,9,short,low,confirm_correct,Health Station,NA,NA,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:13:54:763,tdt,NA,NA,NA,next_task,NA,NA,NA,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:14:59:897,calendar,10,short,high,next_task,NA,NA,Tim Target Tuesday 6:00 PM,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:15:15:216,calendar,10,short,high,command_incorrect,NA,NA,Tim Target Tuesday 6:00 PM,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:15:28:451,calendar,10,short,high,command_correct,NA,NA,Tim Target Tuesday 6:00 PM,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:15:36:899,calendar,10,short,high,confirm_correct,NA,NA,Tim Target Tuesday 6:00 PM,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:15:37:400,calendar,10,short,high,catch_sys_error,NA,NA,Tim Target Tuesday 6:00 PM,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:15:51:506,calendar,10,short,high,command_correct,NA,NA,Tim Target Tuesday 6:00 PM,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:16:00:247,calendar,10,short,high,confirm_correct,NA,NA,Tim Target Tuesday 6:00 PM,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:16:00:304,calendar,11,short,high,next_task,NA,NA,John Dollar Tree Friday 4:00 PM,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:16:16:290,calendar,11,short,high,command_incorrect,NA,NA,John Dollar Tree Friday 4:00 PM,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:16:30:482,calendar,11,short,high,command_correct,NA,NA,John Dollar Tree Friday 4:00 PM,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:16:39:819,calendar,11,short,high,confirm_correct,NA,NA,John Dollar Tree Friday 4:00 PM,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:16:40:324,calendar,11,short,high,catch_sys_error,NA,NA,John Dollar Tree Friday 4:00 PM,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:16:53:405,calendar,11,short,high,command_correct,NA,NA,John Dollar Tree Friday 4:00 PM,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:17:02:180,calendar,11,short,high,confirm_correct,NA,NA,John Dollar Tree Friday 4:00 PM,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:17:02:250,calendar,12,short,low,next_task,NA,NA,Jasmine Best Buy Friday 5:00 PM,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:17:19:184,calendar,12,short,low,command_incorrect,NA,NA,Jasmine Best Buy Friday 5:00 PM,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:17:33:665,calendar,12,short,low,command_correct,NA,NA,Jasmine Best Buy Friday 5:00 PM,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:17:42:832,calendar,12,short,low,confirm_correct,NA,NA,Jasmine Best Buy Friday 5:00 PM,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:17:43:743,tdt,NA,NA,NA,next_task,NA,NA,NA,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:18:48:861,n-back,13,short,NA,next_task,NA,NA,NA,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:18:57:523,n-back,13,short,NA,nb_num,NA,NA,NA,{ 3},0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:19:00:521,n-back,13,short,NA,nb_num,NA,NA,NA,{ 3 0},0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:19:02:257,n-back,13,short,NA,nb_correct,NA,NA,NA,{ 3 0},1,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:19:03:527,n-back,13,short,NA,nb_num,NA,NA,NA,{ 3 0 7},1,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:19:06:527,n-back,13,short,NA,nb_num,NA,NA,NA,{ 3 0 7 9},2,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:19:05:875,n-back,13,short,NA,nb_correct,NA,NA,NA,{ 3 0 7},2,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:19:08:354,n-back,13,short,NA,nb_correct,NA,NA,NA,{ 3 0 7 9},3,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:19:09:527,n-back,13,short,NA,nb_num,NA,NA,NA,{ 3 0 7 9 2},3,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:19:11:158,n-back,13,short,NA,nb_correct,NA,NA,NA,{ 3 0 7 9 2},4,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:19:12:528,n-back,13,short,NA,nb_num,NA,NA,NA,{ 3 0 7 9 2 1},4,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:19:14:295,n-back,13,short,NA,nb_correct,NA,NA,NA,{ 3 0 7 9 2 1},5,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:19:15:529,n-back,13,short,NA,nb_num,NA,NA,NA,{ 3 0 7 9 2 1 3},5,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:19:17:151,n-back,13,short,NA,nb_correct,NA,NA,NA,{ 3 0 7 9 2 1 3},6,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:19:18:529,n-back,13,short,NA,nb_num,NA,NA,NA,{ 3 0 7 9 2 1 3 2},6,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:19:20:097,n-back,13,short,NA,nb_correct,NA,NA,NA,{ 3 0 7 9 2 1 3 2},7,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:19:21:529,n-back,13,short,NA,nb_num,NA,NA,NA,{ 3 0 7 9 2 1 3 2 0},7,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:19:23:222,n-back,13,short,NA,nb_correct,NA,NA,NA,{ 3 0 7 9 2 1 3 2 0},8,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:19:24:529,n-back,13,short,NA,nb_num,NA,NA,NA,{ 3 0 7 9 2 1 3 2 0 4},8,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:19:26:298,n-back,13,short,NA,nb_correct,NA,NA,NA,{ 3 0 7 9 2 1 3 2 0 4},9,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:19:27:529,n-back,13,short,NA,nb_num,NA,NA,NA,{ 3 0 7 9 2 1 3 2 0 4 9},9,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:19:29:502,n-back,13,short,NA,nb_correct,NA,NA,NA,{ 3 0 7 9 2 1 3 2 0 4 9},10,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:19:30:530,n-back,13,short,NA,nb_num,NA,NA,NA,{ 3 0 7 9 2 1 3 2 0 4 9 4},10,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:19:32:773,n-back,13,short,NA,nb_correct,NA,NA,NA,{ 3 0 7 9 2 1 3 2 0 4 9 4},11,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:19:33:530,n-back,13,short,NA,nb_num,NA,NA,NA,{ 3 0 7 9 2 1 3 2 0 4 9 4 1},11,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:19:35:493,n-back,13,short,NA,nb_correct,NA,NA,NA,{ 3 0 7 9 2 1 3 2 0 4 9 4 1},12,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:19:36:530,n-back,13,short,NA,nb_num,NA,NA,NA,{ 3 0 7 9 2 1 3 2 0 4 9 4 1 3},12,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:19:38:143,n-back,13,short,NA,nb_correct,NA,NA,NA,{ 3 0 7 9 2 1 3 2 0 4 9 4 1 3},13,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:19:39:530,n-back,13,short,NA,nb_num,NA,NA,NA,{ 3 0 7 9 2 1 3 2 0 4 9 4 1 3 1},13,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:19:41:353,n-back,13,short,NA,nb_correct,NA,NA,NA,{ 3 0 7 9 2 1 3 2 0 4 9 4 1 3 1},14,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:19:42:530,n-back,13,short,NA,nb_num,NA,NA,NA,{ 3 0 7 9 2 1 3 2 0 4 9 4 1 3 1 3},14,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:19:44:127,n-back,13,short,NA,nb_correct,NA,NA,NA,{ 3 0 7 9 2 1 3 2 0 4 9 4 1 3 1 3},15,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:19:45:532,n-back,13,short,NA,nb_num,NA,NA,NA,{ 3 0 7 9 2 1 3 2 0 4 9 4 1 3 1 3 4},15,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:19:47:923,n-back,13,short,NA,nb_correct,NA,NA,NA,{ 3 0 7 9 2 1 3 2 0 4 9 4 1 3 1 3 4},16,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:19:48:532,n-back,13,short,NA,nb_num,NA,NA,NA,{ 3 0 7 9 2 1 3 2 0 4 9 4 1 3 1 3 4 1},16,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:19:50:307,n-back,13,short,NA,nb_correct,NA,NA,NA,{ 3 0 7 9 2 1 3 2 0 4 9 4 1 3 1 3 4 1},17,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:19:51:533,n-back,13,short,NA,nb_num,NA,NA,NA,{ 3 0 7 9 2 1 3 2 0 4 9 4 1 3 1 3 4 1 5},17,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:19:54:055,n-back,13,short,NA,nb_correct,NA,NA,NA,{ 3 0 7 9 2 1 3 2 0 4 9 4 1 3 1 3 4 1 5},18,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:19:54:534,n-back,13,short,NA,nb_num,NA,NA,NA,{ 3 0 7 9 2 1 3 2 0 4 9 4 1 3 1 3 4 1 5 1},18,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:19:56:391,n-back,13,short,NA,nb_correct,NA,NA,NA,{ 3 0 7 9 2 1 3 2 0 4 9 4 1 3 1 3 4 1 5 1},19,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:19:57:534,n-back,13,short,NA,nb_num,NA,NA,NA,{ 3 0 7 9 2 1 3 2 0 4 9 4 1 3 1 3 4 1 5 1 8},19,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:20:00:469,n-back,13,short,NA,nb_correct,NA,NA,NA,{ 3 0 7 9 2 1 3 2 0 4 9 4 1 3 1 3 4 1 5 1 8},20,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:20:04:133,nav,14,long,high,next_task,NA,9573 Washington Ave,NA,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:20:20:266,nav,14,long,high,command_correct,NA,9573 Washington Ave,NA,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:20:37:950,nav,14,long,high,confirm_correct,NA,9573 Washington Ave,NA,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:20:38:455,nav,14,long,high,catch_sys_error,NA,9573 Washington Ave,NA,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:20:54:286,nav,14,long,high,command_correct,NA,9573 Washington Ave,NA,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:21:11:871,nav,14,long,high,confirm_correct,NA,9573 Washington Ave,NA,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:21:11:920,nav,15,long,high,next_task,NA,3972 Western Ave,NA,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:21:27:997,nav,15,long,high,command_correct,NA,3972 Western Ave,NA,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:21:47:687,nav,15,long,high,confirm_correct,NA,3972 Western Ave,NA,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:21:48:192,nav,15,long,high,catch_sys_error,NA,3972 Western Ave,NA,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:22:05:226,nav,15,long,high,command_correct,NA,3972 Western Ave,NA,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:22:23:398,nav,15,long,high,confirm_correct,NA,3972 Western Ave,NA,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:22:23:466,nav,16,long,low,next_task,NA,2375 Pacific Street,NA,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:22:39:466,nav,16,long,low,command_correct,NA,2375 Pacific Street,NA,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:22:56:878,nav,16,long,low,confirm_correct,NA,2375 Pacific Street,NA,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:22:57:252,tdt,NA,NA,NA,next_task,NA,NA,NA,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:24:02:352,radio,17,long,high,next_task,Fox News,NA,NA,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:24:09:192,radio,17,long,high,command_correct,Fox News,NA,NA,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:24:27:280,radio,17,long,high,confirm_correct,Fox News,NA,NA,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:24:27:785,radio,17,long,high,catch_sys_error,Fox News,NA,NA,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:24:34:275,radio,17,long,high,command_correct,Fox News,NA,NA,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:24:51:082,radio,17,long,high,confirm_correct,Fox News,NA,NA,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:24:51:244,radio,18,long,high,next_task,Korean Radio,NA,NA,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:24:58:627,radio,18,long,high,command_correct,Korean Radio,NA,NA,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:25:15:570,radio,18,long,high,confirm_correct,Korean Radio,NA,NA,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:25:16:072,radio,18,long,high,catch_sys_error,Korean Radio,NA,NA,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:25:23:294,radio,18,long,high,command_correct,Korean Radio,NA,NA,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:25:39:394,radio,18,long,high,confirm_correct,Korean Radio,NA,NA,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:25:39:454,radio,19,long,high,next_task,News Talk,NA,NA,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:25:47:040,radio,19,long,high,command_correct,News Talk,NA,NA,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:26:03:884,radio,19,long,high,confirm_correct,News Talk,NA,NA,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:26:04:386,radio,19,long,high,catch_sys_error,News Talk,NA,NA,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:26:11:302,radio,19,long,high,command_correct,News Talk,NA,NA,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:26:27:157,radio,19,long,high,confirm_correct,News Talk,NA,NA,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:26:27:263,radio,20,long,high,next_task,Mexican Hits,NA,NA,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:26:34:380,radio,20,long,high,command_correct,Mexican Hits,NA,NA,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:26:50:637,radio,20,long,high,confirm_correct,Mexican Hits,NA,NA,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:26:51:143,radio,20,long,high,catch_sys_error,Mexican Hits,NA,NA,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:26:58:125,radio,20,long,high,command_correct,Mexican Hits,NA,NA,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:27:14:239,radio,20,long,high,confirm_correct,Mexican Hits,NA,NA,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:27:14:288,radio,21,long,low,next_task,Gospel Music,NA,NA,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:27:21:444,radio,21,long,low,command_correct,Gospel Music,NA,NA,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:27:37:093,radio,22,long,low,next_task,Chinese Radio,NA,NA,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:27:37:036,radio,21,long,low,confirm_correct,Gospel Music,NA,NA,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:27:44:269,radio,22,long,low,command_correct,Chinese Radio,NA,NA,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:28:00:115,radio,22,long,low,confirm_correct,Chinese Radio,NA,NA,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:28:00:176,tdt,NA,NA,NA,next_task,NA,NA,NA,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:29:05:320,calendar,23,long,high,next_task,NA,NA,Joshua Barber Shop Friday 11:00 AM,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:29:20:393,calendar,23,long,high,command_incorrect,NA,NA,Joshua Barber Shop Friday 11:00 AM,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:29:34:848,calendar,23,long,high,command_correct,NA,NA,Joshua Barber Shop Friday 11:00 AM,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:29:52:201,calendar,23,long,high,confirm_correct,NA,NA,Joshua Barber Shop Friday 11:00 AM,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:29:52:705,calendar,23,long,high,catch_sys_error,NA,NA,Joshua Barber Shop Friday 11:00 AM,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:30:06:460,calendar,23,long,high,command_correct,NA,NA,Joshua Barber Shop Friday 11:00 AM,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:30:23:199,calendar,23,long,high,confirm_correct,NA,NA,Joshua Barber Shop Friday 11:00 AM,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:30:23:260,calendar,24,long,high,next_task,NA,NA,Sophia Walgreen Wednesday 8:00 AM,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:30:38:508,calendar,24,long,high,command_incorrect,NA,NA,Sophia Walgreen Wednesday 8:00 AM,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:30:53:756,calendar,24,long,high,command_correct,NA,NA,Sophia Walgreen Wednesday 8:00 AM,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:31:10:896,calendar,24,long,high,confirm_correct,NA,NA,Sophia Walgreen Wednesday 8:00 AM,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:31:11:398,calendar,24,long,high,catch_sys_error,NA,NA,Sophia Walgreen Wednesday 8:00 AM,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:31:25:630,calendar,24,long,high,command_correct,NA,NA,Sophia Walgreen Wednesday 8:00 AM,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:31:41:700,calendar,24,long,high,confirm_correct,NA,NA,Sophia Walgreen Wednesday 8:00 AM,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:31:41:748,calendar,25,long,low,next_task,NA,NA,William Costco Tuesday 5:00 PM,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:31:55:204,calendar,25,long,low,command_correct,NA,NA,William Costco Tuesday 5:00 PM,NA,0,
121_woz_s2_p1,sea,Main Experiment,High,2,2014-05-19,10:32:11:493,calendar,25,long,low,confirm_correct,NA,NA,William Costco Tuesday 5:00 PM,NA,0,
