[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:11:53:466,tdt,NA,NA,NA,next_task,NA,NA,NA,NA,0,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:12:58:598,calendar,7,long,low,next_task,NA,NA,Tim Target Tuesday 6:00 PM,NA,0,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:13:12:710,calendar,7,long,low,command_correct,NA,NA,Tim Target Tuesday 6:00 PM,NA,0,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:13:30:048,calendar,7,long,low,confirm_correct,NA,NA,Tim Target Tuesday 6:00 PM,NA,0,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:13:30:155,calendar,8,long,low,next_task,NA,NA,Alex Wendys Thursday 7:00 AM,NA,0,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:13:49:173,calendar,8,long,low,command_incorrect,NA,NA,Alex Wendys Thursday 7:00 AM,NA,0,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:14:07:822,calendar,8,long,low,command_correct,NA,NA,Alex Wendys Thursday 7:00 AM,NA,0,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:14:25:255,calendar,8,long,low,confirm_correct,NA,NA,Alex Wendys Thursday 7:00 AM,NA,0,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:14:25:307,calendar,9,long,low,next_task,NA,NA,Joshua Barber Shop Friday 11:00 AM,NA,0,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:14:47:710,calendar,9,long,low,command_correct,NA,NA,Joshua Barber Shop Friday 11:00 AM,NA,0,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:15:07:128,calendar,9,long,low,confirm_correct,NA,NA,Joshua Barber Shop Friday 11:00 AM,NA,0,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:15:07:193,tdt,NA,NA,NA,next_task,NA,NA,NA,NA,0,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:16:12:279,nav,10,long,low,next_task,NA,1423 Union Street,NA,NA,0,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:16:30:133,nav,10,long,low,command_correct,NA,1423 Union Street,NA,NA,0,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:16:48:739,nav,10,long,low,confirm_correct,NA,1423 Union Street,NA,NA,0,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:16:48:793,nav,11,long,low,next_task,NA,6630 Alaskan Way,NA,NA,0,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:17:05:657,nav,11,long,low,command_correct,NA,6630 Alaskan Way,NA,NA,0,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:17:23:424,nav,11,long,low,confirm_correct,NA,6630 Alaskan Way,NA,NA,0,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:17:23:602,nav,12,long,low,next_task,NA,8576 Fremont Street,NA,NA,0,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:17:40:412,nav,12,long,low,command_correct,NA,8576 Fremont Street,NA,NA,0,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:17:58:545,nav,12,long,low,confirm_correct,NA,8576 Fremont Street,NA,NA,0,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:17:58:607,tdt,NA,NA,NA,next_task,NA,NA,NA,NA,0,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:19:03:690,n-back,13,long,NA,next_task,NA,NA,NA,NA,0,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:19:13:756,n-back,13,long,NA,nb_num,NA,NA,NA,{ 7},0,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:19:16:756,n-back,13,long,NA,nb_num,NA,NA,NA,{ 7 8},0,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:19:18:717,n-back,13,long,NA,nb_correct,NA,NA,NA,{ 7 8},1,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:19:19:756,n-back,13,long,NA,nb_num,NA,NA,NA,{ 7 8 4},1,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:19:21:811,n-back,13,long,NA,nb_correct,NA,NA,NA,{ 7 8 4},2,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:19:22:760,n-back,13,long,NA,nb_num,NA,NA,NA,{ 7 8 4 6},2,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:19:25:235,n-back,13,long,NA,nb_correct,NA,NA,NA,{ 7 8 4 6},3,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:19:25:761,n-back,13,long,NA,nb_num,NA,NA,NA,{ 7 8 4 6 5},3,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:19:27:946,n-back,13,long,NA,nb_correct,NA,NA,NA,{ 7 8 4 6 5},4,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:19:28:761,n-back,13,long,NA,nb_num,NA,NA,NA,{ 7 8 4 6 5 2},4,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:19:31:220,n-back,13,long,NA,nb_correct,NA,NA,NA,{ 7 8 4 6 5 2},5,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:19:31:761,n-back,13,long,NA,nb_num,NA,NA,NA,{ 7 8 4 6 5 2 9},5,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:19:33:841,n-back,13,long,NA,nb_correct,NA,NA,NA,{ 7 8 4 6 5 2 9},6,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:19:34:767,n-back,13,long,NA,nb_num,NA,NA,NA,{ 7 8 4 6 5 2 9 6},6,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:19:36:821,n-back,13,long,NA,nb_correct,NA,NA,NA,{ 7 8 4 6 5 2 9 6},7,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:19:37:768,n-back,13,long,NA,nb_num,NA,NA,NA,{ 7 8 4 6 5 2 9 6 9},7,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:19:39:533,n-back,13,long,NA,nb_correct,NA,NA,NA,{ 7 8 4 6 5 2 9 6 9},8,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:19:40:771,n-back,13,long,NA,nb_num,NA,NA,NA,{ 7 8 4 6 5 2 9 6 9 2},8,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:19:42:667,n-back,13,long,NA,nb_correct,NA,NA,NA,{ 7 8 4 6 5 2 9 6 9 2},9,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:19:43:775,n-back,13,long,NA,nb_num,NA,NA,NA,{ 7 8 4 6 5 2 9 6 9 2 4},9,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:19:45:590,n-back,13,long,NA,nb_correct,NA,NA,NA,{ 7 8 4 6 5 2 9 6 9 2 4},10,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:19:46:778,n-back,13,long,NA,nb_num,NA,NA,NA,{ 7 8 4 6 5 2 9 6 9 2 4 3},10,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:19:48:990,n-back,13,long,NA,nb_correct,NA,NA,NA,{ 7 8 4 6 5 2 9 6 9 2 4 3},11,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:19:49:779,n-back,13,long,NA,nb_num,NA,NA,NA,{ 7 8 4 6 5 2 9 6 9 2 4 3 0},11,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:19:51:531,n-back,13,long,NA,nb_correct,NA,NA,NA,{ 7 8 4 6 5 2 9 6 9 2 4 3 0},12,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:19:52:781,n-back,13,long,NA,nb_num,NA,NA,NA,{ 7 8 4 6 5 2 9 6 9 2 4 3 0 7},12,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:19:54:684,n-back,13,long,NA,nb_correct,NA,NA,NA,{ 7 8 4 6 5 2 9 6 9 2 4 3 0 7},13,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:19:55:781,n-back,13,long,NA,nb_num,NA,NA,NA,{ 7 8 4 6 5 2 9 6 9 2 4 3 0 7 3},13,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:19:58:259,n-back,13,long,NA,nb_correct,NA,NA,NA,{ 7 8 4 6 5 2 9 6 9 2 4 3 0 7 3},14,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:19:58:781,n-back,13,long,NA,nb_num,NA,NA,NA,{ 7 8 4 6 5 2 9 6 9 2 4 3 0 7 3 9},14,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:20:01:647,n-back,13,long,NA,nb_correct,NA,NA,NA,{ 7 8 4 6 5 2 9 6 9 2 4 3 0 7 3 9},15,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:20:01:781,n-back,13,long,NA,nb_num,NA,NA,NA,{ 7 8 4 6 5 2 9 6 9 2 4 3 0 7 3 9 8},15,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:20:04:782,n-back,13,long,NA,nb_num,NA,NA,NA,{ 7 8 4 6 5 2 9 6 9 2 4 3 0 7 3 9 8 1},15,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:20:07:265,n-back,13,long,NA,nb_correct,NA,NA,NA,{ 7 8 4 6 5 2 9 6 9 2 4 3 0 7 3 9 8 1},16,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:20:07:788,n-back,13,long,NA,nb_num,NA,NA,NA,{ 7 8 4 6 5 2 9 6 9 2 4 3 0 7 3 9 8 1 0},16,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:20:10:470,n-back,13,long,NA,nb_correct,NA,NA,NA,{ 7 8 4 6 5 2 9 6 9 2 4 3 0 7 3 9 8 1 0},17,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:20:10:793,n-back,13,long,NA,nb_num,NA,NA,NA,{ 7 8 4 6 5 2 9 6 9 2 4 3 0 7 3 9 8 1 0 7},17,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:20:13:037,n-back,13,long,NA,nb_correct,NA,NA,NA,{ 7 8 4 6 5 2 9 6 9 2 4 3 0 7 3 9 8 1 0 7},18,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:20:13:794,n-back,13,long,NA,nb_num,NA,NA,NA,{ 7 8 4 6 5 2 9 6 9 2 4 3 0 7 3 9 8 1 0 7 2},18,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:20:16:136,n-back,13,long,NA,nb_correct,NA,NA,NA,{ 7 8 4 6 5 2 9 6 9 2 4 3 0 7 3 9 8 1 0 7 2},19,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:20:19:163,radio,14,short,low,next_task,Seattle News,NA,NA,NA,0,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:20:28:473,radio,14,short,low,command_correct,Seattle News,NA,NA,NA,0,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:20:36:703,radio,14,short,low,confirm_correct,Seattle News,NA,NA,NA,0,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:20:36:749,radio,15,short,low,next_task,Spanish Radio,NA,NA,NA,0,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:20:44:053,radio,15,short,low,command_correct,Spanish Radio,NA,NA,NA,0,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:20:51:849,radio,15,short,low,confirm_correct,Spanish Radio,NA,NA,NA,0,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:20:51:891,radio,16,short,low,next_task,Gospel Music,NA,NA,NA,0,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:20:58:797,radio,16,short,low,command_correct,Gospel Music,NA,NA,NA,0,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:21:06:477,radio,16,short,low,confirm_correct,Gospel Music,NA,NA,NA,0,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:21:06:587,radio,17,short,low,next_task,Health Station,NA,NA,NA,0,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:21:13:468,radio,17,short,low,command_correct,Health Station,NA,NA,NA,0,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:21:21:111,radio,17,short,low,confirm_correct,Health Station,NA,NA,NA,0,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:21:21:232,radio,18,short,low,next_task,Christian Rock,NA,NA,NA,0,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:21:28:872,radio,18,short,low,command_correct,Christian Rock,NA,NA,NA,0,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:21:37:594,radio,18,short,low,confirm_correct,Christian Rock,NA,NA,NA,0,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:21:37:669,radio,19,short,low,next_task,Midwest Communications,NA,NA,NA,0,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:21:45:803,radio,19,short,low,command_correct,Midwest Communications,NA,NA,NA,0,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:21:53:867,radio,19,short,low,confirm_correct,Midwest Communications,NA,NA,NA,0,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:21:54:000,tdt,NA,NA,NA,next_task,NA,NA,NA,NA,0,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:22:59:115,calendar,20,short,low,next_task,NA,NA,Peter 7-Eleven Monday 7:00 AM,NA,0,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:23:14:549,calendar,20,short,low,command_correct,NA,NA,Peter 7-Eleven Monday 7:00 AM,NA,0,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:23:23:321,calendar,20,short,low,confirm_correct,NA,NA,Peter 7-Eleven Monday 7:00 AM,NA,0,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:23:23:412,calendar,21,short,low,next_task,NA,NA,Sophia Walgreen Wednesday 8:00 AM,NA,0,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:23:41:961,calendar,21,short,low,command_incorrect,NA,NA,Sophia Walgreen Wednesday 8:00 AM,NA,0,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:23:56:987,calendar,21,short,low,command_correct,NA,NA,Sophia Walgreen Wednesday 8:00 AM,NA,0,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:24:05:333,calendar,21,short,low,confirm_correct,NA,NA,Sophia Walgreen Wednesday 8:00 AM,NA,0,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:24:05:456,calendar,22,short,low,next_task,NA,NA,Jasmine Best Buy Friday 5:00 PM,NA,0,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:24:21:267,calendar,22,short,low,command_correct,NA,NA,Jasmine Best Buy Friday 5:00 PM,NA,0,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:24:31:019,calendar,22,short,low,confirm_correct,NA,NA,Jasmine Best Buy Friday 5:00 PM,NA,0,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:24:31:083,tdt,NA,NA,NA,next_task,NA,NA,NA,NA,0,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:25:36:169,nav,23,short,low,next_task,NA,3482 Speed Way,NA,NA,0,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:25:52:595,nav,23,short,low,command_correct,NA,3482 Speed Way,NA,NA,0,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:26:01:419,nav,23,short,low,confirm_correct,NA,3482 Speed Way,NA,NA,0,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:26:01:469,nav,24,short,low,next_task,NA,5194 Wallingford Ave,NA,NA,0,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:26:19:114,nav,24,short,low,command_incorrect,NA,5194 Wallingford Ave,NA,NA,0,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:26:36:814,nav,24,short,low,command_correct,NA,5194 Wallingford Ave,NA,NA,0,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:26:46:619,nav,24,short,low,confirm_correct,NA,5194 Wallingford Ave,NA,NA,0,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:26:46:677,nav,25,short,low,next_task,NA,2375 Pacific Street,NA,NA,0,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:27:05:660,nav,25,short,low,command_incorrect,NA,2375 Pacific Street,NA,NA,0,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:27:23:848,nav,25,short,low,command_correct,NA,2375 Pacific Street,NA,NA,0,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:27:33:868,nav,25,short,low,confirm_correct,NA,2375 Pacific Street,NA,NA,0,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:27:33:932,tdt,NA,NA,NA,next_task,NA,NA,NA,NA,0,
[112]_woz_s1_p1,sea,Main Experiment,Low,1,2014-05-03,14:28:39:090,end,26,short,NA,next_task,NA,NA,NA,NA,0,
